subject,age,gender,condition,phase,trial,stimulus,congruency,rt,correct,
28,18,m,2,sitting,22,BROWN,incongruent,1187,1,
28,18,m,2,sitting,23,XXXXX,baseline,736,1,
28,18,m,2,sitting,24,GREEN,congruent,781,1,
28,18,m,2,sitting,25,RED,incongruent,624,1,
28,18,m,2,sitting,26,BROWN,congruent,816,1,
28,18,m,2,sitting,27,XXXX,baseline,852,1,
28,18,m,2,sitting,28,BROWN,congruent,745,1,
28,18,m,2,sitting,29,XXXXX,baseline,1044,1,
28,18,m,2,sitting,30,XXX,baseline,959,1,
28,18,m,2,sitting,31,BROWN,congruent,904,1,
28,18,m,2,sitting,32,BROWN,incongruent,1194,1,
28,18,m,2,sitting,33,GREEN,incongruent,1355,1,
28,18,m,2,sitting,34,BLUE,incongruent,1233,1,
28,18,m,2,sitting,35,RED,incongruent,200,999,
28,18,m,2,sitting,36,BLUE,incongruent,812,1,
28,18,m,2,sitting,37,GREEN,congruent,817,1,
28,18,m,2,sitting,38,RED,incongruent,1187,1,
28,18,m,2,sitting,39,BROWN,congruent,746,1,
28,18,m,2,sitting,40,BROWN,incongruent,335,1,
28,18,m,2,sitting,41,GREEN,congruent,622,1,
28,18,m,2,sitting,42,BLUE,incongruent,1227,1,
28,18,m,2,sitting,43,BLUE,incongruent,908,1,
28,18,m,2,sitting,44,BLUE,congruent,1101,1,
28,18,m,2,sitting,45,BROWN,incongruent,827,1,
28,18,m,2,sitting,46,RED,congruent,862,1,
28,18,m,2,sitting,47,BLUE,congruent,839,1,
28,18,m,2,sitting,48,BROWN,incongruent,1015,1,
28,18,m,2,sitting,49,BLUE,incongruent,979,1,
28,18,m,2,sitting,50,BROWN,incongruent,796,1,
28,18,m,2,sitting,51,BROWN,congruent,750,1,
28,18,m,2,sitting,52,RED,congruent,816,1,
28,18,m,2,sitting,53,BROWN,incongruent,822,1,
28,18,m,2,sitting,54,BLUE,congruent,899,1,
28,18,m,2,sitting,55,BROWN,incongruent,731,1,
28,18,m,2,sitting,56,GREEN,congruent,716,1,
28,18,m,2,sitting,57,BLUE,incongruent,620,1,
28,18,m,2,sitting,58,XXX,baseline,717,1,
28,18,m,2,sitting,59,BLUE,congruent,672,1,
28,18,m,2,sitting,60,BROWN,congruent,778,1,
28,18,m,2,sitting,61,GREEN,congruent,945,1,
28,18,m,2,sitting,62,BROWN,congruent,867,1,
28,18,m,2,sitting,63,GREEN,congruent,792,1,
28,18,m,2,sitting,64,RED,congruent,789,1,
28,18,m,2,sitting,65,BLUE,incongruent,815,1,
28,18,m,2,sitting,66,GREEN,incongruent,222,999,
28,18,m,2,sitting,67,RED,congruent,201,1,
28,18,m,2,sitting,68,BROWN,congruent,830,1,
28,18,m,2,sitting,69,RED,incongruent,958,1,
28,18,m,2,sitting,70,BLUE,congruent,827,1,
28,18,m,2,sitting,71,BLUE,congruent,731,1,
28,18,m,2,sitting,72,RED,incongruent,1457,1,
28,18,m,2,sitting,73,XXXXX,baseline,876,1,
28,18,m,2,sitting,74,XXX,baseline,1068,1,
28,18,m,2,sitting,75,XXXX,baseline,898,1,
28,18,m,2,sitting,76,XXXXX,baseline,988,1,
28,18,m,2,sitting,77,GREEN,congruent,1125,1,
28,18,m,2,sitting,78,XXXXX,baseline,1273,1,
28,18,m,2,sitting,79,GREEN,incongruent,1020,1,
28,18,m,2,sitting,80,XXXXX,baseline,867,1,
28,18,m,2,sitting,81,BLUE,congruent,222,1,
28,18,m,2,sitting,82,GREEN,incongruent,217,1,
28,18,m,2,sitting,83,RED,incongruent,200,999,
28,18,m,2,sitting,84,GREEN,incongruent,831,1,
28,18,m,2,sitting,85,XXXX,baseline,978,1,
28,18,m,2,sitting,86,BLUE,incongruent,1106,1,
28,18,m,2,sitting,87,XXXXX,baseline,777,1,
28,18,m,2,sitting,88,XXXXX,baseline,824,1,
28,18,m,2,sitting,89,XXX,baseline,798,1,
28,18,m,2,sitting,90,XXXXX,baseline,865,1,
28,18,m,2,sitting,91,XXX,baseline,830,1,
28,18,m,2,sitting,92,GREEN,congruent,946,1,
28,18,m,2,sitting,93,BROWN,incongruent,1347,1,
28,18,m,2,sitting,94,RED,incongruent,879,1,
28,18,m,2,sitting,95,XXX,baseline,947,1,
28,18,m,2,sitting,96,XXXX,baseline,858,1,
28,18,m,2,sitting,97,BLUE,congruent,843,1,
28,18,m,2,sitting,98,BLUE,incongruent,1012,1,
28,18,m,2,sitting,99,BROWN,congruent,796,1,
28,18,m,2,sitting,100,BROWN,incongruent,1015,1,
28,18,m,2,sitting,101,XXXXX,baseline,918,1,
28,18,m,2,sitting,102,RED,congruent,944,1,
28,18,m,2,sitting,103,XXXX,baseline,827,1,
28,18,m,2,sitting,104,XXX,baseline,893,1,
28,18,m,2,sitting,105,BROWN,incongruent,1133,1,
28,18,m,2,sitting,106,RED,incongruent,1638,1,
28,18,m,2,sitting,107,XXXXX,baseline,200,999,
29,19,f,1,practice,0,GREEN,congruent,200,999,
29,19,f,1,practice,1,XXXXX,baseline,200,999,
29,19,f,1,practice,2,BLUE,congruent,200,1,
29,19,f,1,practice,3,XXXXX,baseline,550,1,
29,19,f,1,practice,4,XXXXX,baseline,624,1,
29,19,f,1,practice,5,RED,incongruent,811,1,
29,19,f,1,practice,6,RED,congruent,672,1,
29,19,f,1,practice,7,BROWN,congruent,1060,0,
29,19,f,1,practice,8,BLUE,incongruent,773,1,
29,19,f,1,practice,9,GREEN,incongruent,666,0,
29,19,f,1,practice,10,BLUE,congruent,212,999,
29,19,f,1,practice,11,BROWN,incongruent,200,999,
29,19,f,1,practice,12,BROWN,incongruent,869,1,
29,19,f,1,practice,13,BROWN,incongruent,821,1,
29,19,f,1,practice,14,XXX,baseline,774,1,
29,19,f,1,practice,15,BLUE,congruent,1192,1,
29,19,f,1,practice,16,XXXXX,baseline,824,1,
29,19,f,1,practice,17,BLUE,incongruent,857,1,
29,19,f,1,practice,18,XXX,baseline,798,1,
29,19,f,1,practice,19,GREEN,incongruent,1218,1,
29,19,f,1,practice,20,XXXXX,baseline,712,1,
29,19,f,1,practice,21,BROWN,congruent,673,1,
29,19,f,1,practice,22,BROWN,congruent,707,1,
29,19,f,1,practice,23,XXXX,baseline,852,1,
29,19,f,1,practice,24,GREEN,congruent,876,1,
29,19,f,1,practice,25,BLUE,congruent,991,1,
29,19,f,1,practice,26,GREEN,congruent,802,1,
29,19,f,1,practice,27,XXXX,baseline,592,1,
29,19,f,1,practice,28,GREEN,congruent,698,1,
29,19,f,1,practice,29,RED,congruent,773,1,
29,19,f,1,practice,30,RED,congruent,614,1,
29,19,f,1,practice,31,RED,congruent,677,1,
29,19,f,1,practice,32,RED,incongruent,822,1,
29,19,f,1,practice,33,BROWN,incongruent,792,1,
29,19,f,1,practice,34,XXXXX,baseline,773,1,
29,19,f,1,practice,35,XXXX,baseline,746,1,
29,19,f,1,practice,36,BLUE,incongruent,933,1,
29,19,f,1,practice,37,XXXXX,baseline,754,1,
29,19,f,1,practice,38,XXX,baseline,829,1,
29,19,f,1,practice,39,BLUE,incongruent,1024,1,
29,19,f,1,practice,40,BROWN,incongruent,824,1,
29,19,f,1,practice,41,RED,incongruent,1102,1,
29,19,f,1,practice,42,XXX,baseline,826,1,
29,19,f,1,practice,43,XXXXX,baseline,250,999,
29,19,f,1,practice,44,BROWN,incongruent,200,999,
29,19,f,1,practice,45,XXXXX,baseline,511,1,
29,19,f,1,practice,46,BLUE,incongruent,515,1,
29,19,f,1,practice,47,RED,congruent,579,1,
29,19,f,1,standing,0,XXXX,baseline,866,1,
29,19,f,1,standing,1,RED,congruent,828,1,
29,19,f,1,standing,2,BLUE,incongruent,943,1,
29,19,f,1,standing,3,BROWN,incongruent,692,1,
29,19,f,1,standing,4,BROWN,incongruent,543,1,
29,19,f,1,standing,5,BLUE,congruent,851,1,
29,19,f,1,standing,6,GREEN,congruent,661,1,
29,19,f,1,standing,7,BLUE,congruent,897,1,
29,19,f,1,standing,8,RED,congruent,748,1,
29,19,f,1,standing,9,BROWN,incongruent,1005,1,
29,19,f,1,standing,10,XXXX,baseline,827,1,
29,19,f,1,standing,11,XXXX,baseline,730,1,
29,19,f,1,standing,12,BLUE,incongruent,827,1,
29,19,f,1,standing,13,XXXX,baseline,792,1,
29,19,f,1,standing,14,XXXXX,baseline,857,1,
29,19,f,1,standing,15,XXXX,baseline,710,1,
29,19,f,1,standing,16,RED,congruent,806,1,
29,19,f,1,standing,17,RED,congruent,740,1,
29,19,f,1,standing,18,RED,incongruent,554,1,
29,19,f,1,standing,19,BROWN,congruent,986,1,
29,19,f,1,standing,20,RED,incongruent,819,1,
29,19,f,1,standing,21,GREEN,congruent,978,1,
29,19,f,1,standing,22,RED,congruent,740,1,
29,19,f,1,standing,23,BROWN,congruent,705,1,
29,19,f,1,standing,24,RED,incongruent,213,1,
29,19,f,1,standing,25,BROWN,incongruent,778,999,
29,19,f,1,standing,26,BROWN,congruent,200,999,
29,19,f,1,standing,27,RED,incongruent,1214,1,
29,19,f,1,standing,28,GREEN,incongruent,200,999,
29,19,f,1,standing,29,XXXXX,baseline,833,1,
29,19,f,1,standing,30,XXXXX,baseline,818,1,
29,19,f,1,standing,31,XXXX,baseline,732,1,
29,19,f,1,standing,32,XXX,baseline,899,1,
29,19,f,1,standing,33,BLUE,incongruent,989,1,
29,19,f,1,standing,34,BLUE,incongruent,984,1,
29,19,f,1,standing,35,RED,incongruent,1000,1,
29,19,f,1,standing,36,RED,incongruent,1178,1,
29,19,f,1,standing,37,XXX,baseline,736,1,
29,19,f,1,standing,38,BROWN,incongruent,1159,1,
29,19,f,1,standing,39,XXX,baseline,899,1,
29,19,f,1,standing,40,BROWN,congruent,782,1,
29,19,f,1,standing,41,GREEN,congruent,553,1,
29,19,f,1,standing,42,BROWN,congruent,670,1,
29,19,f,1,standing,43,RED,congruent,727,1,
29,19,f,1,standing,44,GREEN,congruent,834,1,
29,19,f,1,standing,45,RED,congruent,452,1,
29,19,f,1,standing,46,XXXXX,baseline,214,999,
29,19,f,1,standing,47,GREEN,congruent,200,0,
29,19,f,1,standing,48,BROWN,congruent,863,1,
29,19,f,1,standing,49,XXXX,baseline,909,1,
29,19,f,1,standing,50,XXXXX,baseline,794,1,
29,19,f,1,standing,51,BROWN,incongruent,982,1,
29,19,f,1,standing,52,BLUE,congruent,876,1,
29,19,f,1,standing,53,XXX,baseline,861,1,
29,19,f,1,standing,54,GREEN,congruent,775,1,
29,19,f,1,standing,55,BLUE,incongruent,730,1,
29,19,f,1,standing,56,BROWN,congruent,826,1,
29,19,f,1,standing,57,GREEN,incongruent,1332,1,
29,19,f,1,standing,58,XXXXX,baseline,743,1,
29,19,f,1,standing,59,XXXXX,baseline,708,1,
29,19,f,1,standing,60,GREEN,incongruent,1059,1,
29,19,f,1,standing,61,BLUE,incongruent,862,1,
29,19,f,1,standing,62,BLUE,congruent,652,1,
29,19,f,1,standing,63,BROWN,incongruent,819,1,
29,19,f,1,standing,64,XXXXX,baseline,651,1,
29,19,f,1,standing,65,BROWN,congruent,666,1,
29,19,f,1,standing,66,XXXXX,baseline,631,1,
29,19,f,1,standing,67,XXXXX,baseline,828,1,
29,19,f,1,standing,68,BLUE,incongruent,864,1,
29,19,f,1,standing,69,XXXX,baseline,850,1,
29,19,f,1,standing,70,GREEN,incongruent,927,1,
29,19,f,1,standing,71,XXXXX,baseline,821,1,
29,19,f,1,standing,72,XXX,baseline,827,1,
29,19,f,1,standing,73,GREEN,congruent,1341,1,
29,19,f,1,standing,74,BROWN,congruent,1029,1,
29,19,f,1,standing,75,XXXXX,baseline,812,1,
29,19,f,1,standing,76,GREEN,incongruent,950,1,
29,19,f,1,standing,77,GREEN,congruent,955,1,
29,19,f,1,standing,78,XXXX,baseline,897,1,
29,19,f,1,standing,79,XXX,baseline,935,1,
29,19,f,1,standing,80,RED,congruent,940,1,
29,19,f,1,standing,81,RED,incongruent,732,1,
29,19,f,1,standing,82,RED,congruent,624,1,
29,19,f,1,standing,83,BLUE,congruent,589,1,
29,19,f,1,standing,84,BROWN,congruent,919,1,
29,19,f,1,standing,85,XXX,baseline,752,1,
29,19,f,1,standing,86,BROWN,incongruent,870,1,
29,19,f,1,standing,87,XXXXX,baseline,936,1,
29,19,f,1,standing,88,XXXXX,baseline,839,1,
29,19,f,1,standing,89,RED,incongruent,1006,1,
29,19,f,1,standing,90,XXXX,baseline,706,1,
29,19,f,1,standing,91,BROWN,incongruent,1026,1,
29,19,f,1,standing,92,XXXXX,baseline,798,1,
29,19,f,1,standing,93,BLUE,incongruent,499,999,
29,19,f,1,standing,94,RED,congruent,900,1,
29,19,f,1,standing,95,RED,incongruent,1210,1,
29,19,f,1,standing,96,XXXXX,baseline,836,1,
29,19,f,1,standing,97,BLUE,incongruent,861,1,
29,19,f,1,standing,98,RED,congruent,1071,1,
29,19,f,1,standing,99,BLUE,congruent,1065,1,
29,19,f,1,standing,100,XXXXX,baseline,857,1,
29,19,f,1,standing,101,BLUE,congruent,854,1,
29,19,f,1,standing,102,BLUE,incongruent,859,1,
29,19,f,1,standing,103,BROWN,incongruent,897,1,
29,19,f,1,standing,104,BROWN,incongruent,821,1,
29,19,f,1,standing,105,GREEN,incongruent,1184,1,
29,19,f,1,standing,106,XXXXX,baseline,856,1,
29,19,f,1,standing,107,XXXXX,baseline,852,1,
29,19,f,1,sitting,0,RED,congruent,795,1,
29,19,f,1,sitting,1,GREEN,incongruent,934,1,
29,19,f,1,sitting,2,BLUE,congruent,786,1,
29,19,f,1,sitting,3,XXXXX,baseline,711,1,
29,19,f,1,sitting,4,GREEN,incongruent,857,1,
29,19,f,1,sitting,5,RED,congruent,861,1,
29,19,f,1,sitting,6,XXXXX,baseline,783,1,
29,19,f,1,sitting,7,GREEN,incongruent,758,1,
29,19,f,1,sitting,8,XXXX,baseline,816,1,
29,19,f,1,sitting,9,RED,incongruent,792,1,
29,19,f,1,sitting,10,XXXXX,baseline,746,1,
29,19,f,1,sitting,11,RED,congruent,822,1,
29,19,f,1,sitting,12,BROWN,congruent,960,1,
29,19,f,1,sitting,13,XXX,baseline,833,1,
29,19,f,1,sitting,14,BROWN,congruent,828,1,
29,19,f,1,sitting,15,GREEN,incongruent,823,1,
29,19,f,1,sitting,16,XXX,baseline,870,1,
29,19,f,1,sitting,17,XXXXX,baseline,864,1,
29,19,f,1,sitting,18,BLUE,congruent,859,1,
29,19,f,1,sitting,19,RED,congruent,569,1,
29,19,f,1,sitting,20,GREEN,incongruent,758,1,
29,19,f,1,sitting,21,RED,congruent,582,1,
29,19,f,1,sitting,22,RED,congruent,711,1,
29,19,f,1,sitting,23,XXXX,baseline,512,1,
29,19,f,1,sitting,24,RED,incongruent,629,1,
29,19,f,1,sitting,25,XXXX,baseline,795,1,
29,19,f,1,sitting,26,BLUE,congruent,770,1,
29,19,f,1,sitting,27,RED,congruent,867,1,
29,19,f,1,sitting,28,BROWN,incongruent,874,999,
29,19,f,1,sitting,29,GREEN,incongruent,200,999,
29,19,f,1,sitting,30,RED,congruent,802,1,
29,19,f,1,sitting,31,GREEN,incongruent,1031,1,
29,19,f,1,sitting,32,RED,congruent,1017,1,
